sample_id,observed_label,score_ensemble,score_knn_raw,score_knn_cc,score_confident_learning,score_cluster_label_mismatch,score_centroid_distance,heuristic_bot_flag,has_template,has_crawler_ua,has_script_ua,cl_flag,user_agent,headers_raw,request_raw
3261,0,0.355903,0.35,0.4,0.0,0.232787,0.019923,True,True,False,False,False,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","{""host"": ""www.primemenshealth.men"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""2601:840:4980:c7f0:7fb4:1cc7:9d2e:be2b, 172.71.234.213, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d92b1-4a673","{""cwr"": ""120250255278380671"", ""cname"": ""02_05.07_[Scale_31 | ED]_[ED]_[CAT|CBO]_[1-100-1]_[TC]"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Marketplace"", ""adset"": ""[AD164i-ED-EN-JS]"", ""adname"": ""AD164i-ED-EN-JS"", ""site"": ""fb"", ""ad_id"": ""120250255360080671"", ""xid"": ""872gz2np"", ""sub1"": ""1202502553"
1605,0,0.353756,0.6,0.8,0.0,0.232787,-0.190587,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/30.0 Chrome/143.0.0.0 Safari/537.36","{""host"": ""ajuda.amor-brasil.com"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""2804:13c:407:7c00:3846:7df6:ff8:9ba1, 172.64.222.204, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9223-7bf636c72","{""utm_source"": ""FB"", ""utm_campaign"": ""TESTE CV 2367 - 07.07 - {CONTA $ 05 BM 86} - EW - 1.1.1 - PRINCIPAL|120250633068680734"", ""utm_medium"": ""Novo conjunto de anúncios de Vendas|120250633068690734"", ""utm_content"": ""CV 2367|120250633068930734"", ""utm_term"": ""an"", ""xcod"": ""FBhQwK21wXxRTESTE CV 2367 - 0"
955,0,0.351914,0.0,0.8,0.0,0.232787,-0.005315,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23E261 Safari/604.1 [FBAN/FBIOS;FBAV/568.0.0.66.71;FBBV/1009145310;FBDV/iPhone18,2;FBMD/iPhone;FBSN/iOS;FBSV/26.4.2;FBSS/3;FBID/phone;FBLC/es_LA;FBOP/5;FBRV/0;IABMV/1]","{""host"": ""lp.nutrasmart.site"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2800:a4:363:ed00:cddc:18a5:699b:c64b,2800:a4:363:ed00:cddc:18a5:699b:c64b, 104.23.254.101, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d925b-665ff66c579b21aa41030bee"", ""x-real-ip"": ""104.23.254.101"", ""forwarded"": ""for=104.2","{""cwr"": ""120248833434680043"", ""cname"": ""06.07 CBO.1 C.02 BM.7815 ESCALA BID RE ESP 15 1-1-1"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Mobile_Reels"", ""adset"": ""ABT"", ""adname"": ""RE ESP 15"", ""site"": ""fb"", ""xid"": ""8y412d6h"", ""sub1"": ""120248833434700043"", ""sub2"": ""120248833434690043"", ""sub3"": ""120"
1629,0,0.351557,0.5,0.55,0.0,0.232787,-0.018997,True,True,False,False,False,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","{""host"": ""naturalhealthyeveryday.life"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""2601:87:8301:73d0:1c1e:5db6:961c:ac00, 162.158.158.238, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d927b-6","{""utm_source"": ""FB"", ""utm_campaign"": ""CA09-OVO|120244927343470309"", ""utm_medium"": ""01 — Cópia|120244927342800309"", ""utm_content"": ""Novo anúncio de Vendas|120244927343380309"", ""utm_term"": ""Facebook_Mobile_Reels"", ""cid"": ""20987664522"", ""cwr"": ""120244927343470309"", ""cname"": ""CA09-OVO"", ""domain"": ""{{dom"
3661,0,0.351051,0.4,0.2,0.0,0.232787,-0.013089,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22H355 Instagram 436.0.0.24.53 (iPhone11,6; iOS 18_7_9; pt_BR; pt; scale=3.00; 1242x2688; IABMV/1; 1005037813) Safari/604.1","{""host"": ""new.winterpromo.site"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-mode"": ""navigate"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""187.56.117.142,187.56.117.142, 104.22.10.187, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9254-72c108ed38d9bf511352f0d5"", ""x-real-ip"": ""104.22.10.187"", ""forwarded"": ""for=104.22.10.187"", ""x-forwarded-host"": ""new.winterpr","{""cwr"": ""120247920402550590"", ""cname"": ""RUB Shop CAP03 BIDCAP - CASACO IMG"", ""domain"": ""{{domain}}"", ""placement"": ""Instagram_Feed"", ""adset"": ""RUB Shop COJ03 BIDCAP - CASACO IMG"", ""adname"": ""CAS IMG ADS01"", ""site"": ""ig"", ""ad_id"": ""120247920402540590"", ""xid"": ""yzqfspga"", ""utm_source"": ""FB"", ""utm_campa"
1320,0,0.350084,0.1,0.75,0.0,0.232787,0.066129,True,True,False,False,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","{""host"": ""videofans18.fun"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""2605:59ca:35dc:7f08:7ed6:d09a:fc34:1890, 172.68.14.172, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d91a9-598ae6357fbe1","{""cwr"": ""120250181897000312"", ""cname"": ""C1483 - MA - 1-10-1"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Marketplace"", ""adset"": ""CJ — Cópia"", ""adname"": ""1"", ""site"": ""fb"", ""ad_id"": ""120250181939270312"", ""xid"": ""anh24xkb"", ""subid"": ""C1483 - MA - 1-10-1"", ""utm_medium"": ""paid"", ""utm_source"": ""fb"", """
3788,0,0.350067,0.35,0.3,0.0,0.232787,0.022037,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 14; 23021RAAEG Build/UKQ1.230917.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36","{""host"": ""inicio.faturanaagora.site"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""138.117.209.1, 172.64.222.102, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d929c-4dfeed91370784b963d02111"", ""","{""utm_source"": ""FB"", ""utm_campaign"": ""[CNP] BCP | Teste | D59 | R142|120249922532300048"", ""utm_medium"": ""21 a 25|120249922532330048"", ""utm_content"": ""23|120249922533150048"", ""utm_term"": ""an"", ""cwr"": ""120249922532300048"", ""cname"": ""[CNP] BCP | Teste | D59 | R142"", ""domain"": ""{{domain}}"", ""placement"":"
1094,0,0.347885,0.25,0.05,0.0,0.512397,-0.143633,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 16; SM-S936U Build/BP4A.251205.006; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.55 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/568.0.0.46.74;IABMV/1;]","{""host"": ""twr.elevatecoresystem.shop"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""72.58.128.95, 104.23.254.14, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d920a-20d1211c2872a856369ce9b5"", ""x","{""media_type"": ""video"", ""cwr"": ""120247918180200590"", ""cname"": ""[MNR | 03] [BC] [T]1-3-4 | 060726 | Mixed product sets"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Mobile_Feed"", ""adset"": ""adset.2"", ""adname"": ""V[[0D[-VSL1-EM-C192-H2-V1-[AS].mp4 v9"", ""site"": ""fb"", ""ad_id"": ""120247918186380590"", ""xi"
1577,0,0.34494,0.35,0.2,0.0,0.232787,-0.053314,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Instagram 436.0.0.24.53 (iPhone14,5; iOS 26_5; en_US; en; scale=3.00; 960x2079; IABMV/1; 1005037813) NW/3 Safari/604.1","{""host"": ""www.primemenshealth.men"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""206.162.26.93, 104.23.254.124, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d92b4-4b0f5aaa52049b386a4d96e1"", ""x-real-ip"": ""104.23.254.124"", ""forwarded"": ""for=104.23.254.124"", ""x-forwarded-host"": ""www.primemenshealth.me","{""media_type"": ""image"", ""cwr"": ""120250580669580560"", ""cname"": ""01_02.07_[CA02-Omega19 | ED]_[CAT|CBO]_[1-100-1]"", ""domain"": ""{{domain}}"", ""placement"": ""Instagram_Feed"", ""adset"": ""[AD14-AXIOM]_CJ95"", ""adname"": ""AD14-AXIOM"", ""site"": ""ig"", ""ad_id"": ""120250580759690560"", ""xid"": ""872gz2np"", ""sub1"": ""1202"
604,0,0.340382,0.15,0.1,0.0,0.512397,-0.069584,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 15; moto g 5G - 2024 Build/V1UFNS35H.193-20-4) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.55 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/568.0.0.46.74;IABMV/1;]","{""host"": ""twr.elevatecoresystem.shop"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""2607:fb91:4694:6375:9552:ff3e:384c:b448, 172.70.94.47, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d92cb-71f","{""media_type"": ""video"", ""cwr"": ""52509178477050"", ""cname"": ""[ONE | 72] [BC] [T]1-3-4 | 060726 | Mixed product sets"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Mobile_Reels"", ""adset"": ""adset.3"", ""adname"": ""V[[0D[-VSL1-EM-C116-H1-V3-[AS].mp4 v8"", ""site"": ""fb"", ""ad_id"": ""52509178579250"", ""xid"": ""oc"
2359,0,0.339873,0.5,0.05,0.0,0.512397,0.001822,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Instagram 436.0.0.24.53 (iPhone14,5; iOS 26_5; pt_BR; pt; scale=3.00; 1170x2532; IABMV/1; 1005037813) NW/3 Safari/604.1","{""host"": ""track.vidaequilibradaonline.shop"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2804:1e54:7e8:5766:e132:7e10:6ba0:5ecb, 172.71.234.230, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d928a-4d999f88416715ce480823b1"", ""x-real-ip"": ""172.71.234.230"", ""forwarded"": ""for=172.71.234.230"", ""x-forwar","{""sub1"": ""120245671197910147"", ""sub2"": ""120245671197860147"", ""sub3"": ""120245671197870147"", ""sub4"": ""RIP-QUI-13"", ""sub5"": ""C-01"", ""sub6"": ""[FB-C-08-SIRT]02-CBO-1-1-12-PRPB07-05/07-[CPA]-ESC"", ""sub7"": ""Instagram_Reels"", ""sub8"": ""ig"", ""utm_source"": ""facebook"", ""utm_medium"": ""paid"", ""cwr"": ""120245671197"
3487,0,0.335988,0.25,0.6,0.0,0.232787,0.032391,True,True,False,False,False,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36","{""host"": ""videofans18.fun"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""dnt"": ""1"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""2001:8004:5160:18a:7441:8bce:53ef:22fc, 172.71.238.159, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9219-2","{""cwr"": ""120250181897000312"", ""cname"": ""C1483 - MA - 1-10-1"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Marketplace"", ""adset"": ""CJ — Cópia"", ""adname"": ""1"", ""site"": ""fb"", ""ad_id"": ""120250181939260312"", ""xid"": ""anh24xkb"", ""subid"": ""C1483 - MA - 1-10-1"", ""utm_medium"": ""paid"", ""utm_source"": ""fb"", """
217,0,0.331439,0.45,0.05,0.0,0.512397,-0.146434,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Instagram 436.0.0.24.53 (iPhone13,2; iOS 26_5; en_US; en; scale=3.00; 960x2079; IABMV/1; 1005037813) NW/3 Safari/604.1","{""host"": ""cardio.vitalhollow.com"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2603:6081:8501:ce00:24f2:97f0:e683:e3, 172.68.187.54, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d92ff-170bfe2033f1f5d61c95ae90"", ""x-real-ip"": ""172.68.187.54"", ""forwarded"": ""for=172.68.187.54"", ""x-forwarded-host"": ""ca","{""pid"": ""CP1H2"", ""media_type"": ""video"", ""utm_source"": ""facebook"", ""utm_medium"": ""Instagram_Reels"", ""utm_campaign"": ""CW09_CatCardio_Cbo_Us_Bcap_Jun30_01"", ""utm_content"": ""CW09_CPMix01"", ""utm_term"": ""S001_Jun30"", ""src"": ""CW09_CatCardio_Cbo_Us_Bcap_Jun30_01-120248047427630447-S001_Jun30-120248047427650"
3206,0,0.328534,0.45,0.9,0.0,0.232787,-0.210677,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 14; SM-A155M Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.159 Mobile Safari/537.36","{""host"": ""ajuda.amorquecuidabrasil.net"", ""sec-fetch-dest"": ""document"", ""accept-encoding"": ""gzip, br"", ""upgrade-insecure-requests"": ""1"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""sec-fetch-mode"": ""navigate"", ""x-forwarded-for"": ""45.191.136.149, 104.23.254.88, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d91c4-579023de0d19e8000b0b0f57""","{""utm_source"": ""FB"", ""utm_campaign"": ""PRE-SKALL CV 540 - 07.07 - +20 - { CA 04 BM 77} - EW - 1.1.1|120248272280830507"", ""utm_medium"": ""Novo conjunto de anúncios de Vendas|120248272280920507"", ""utm_content"": ""CV540|120248272281030507"", ""utm_term"": ""an"", ""xcod"": ""FBhQwK21wXxRPRE-SKALL CV 540 - 07.07 -"
974,0,0.32793,0.1,0.4,0.0,0.745478,0.156888,True,True,False,False,False,"Mozilla/5.0 (Linux; Android 16; SM-A356E Build/BP2A.250605.031.A3) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.55 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/568.0.0.46.74;IABMV/1;]","{""host"": ""inicio.faturanaagora.site"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""upgrade-insecure-requests"": ""1"", ""sec-fetch-mode"": ""navigate"", ""cookie"": """", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7"", ""x-forwarded-for"": ""187.94.238.164, 172.71.235.18, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9290-0f2ebfe869bb70","{""utm_source"": ""FB"", ""utm_campaign"": ""[CNP] BCP | Teste | D65 | R142|120249964248900048"", ""utm_medium"": ""31 a 35|120249964248800048"", ""utm_content"": ""34|120249964249010048"", ""utm_term"": ""Facebook_Mobile_Reels"", ""cwr"": ""120249964248900048"", ""cname"": ""[CNP] BCP | Teste | D65 | R142"", ""domain"": ""{{doma"
5,0,0.326863,0.3,0.4,0.0,0.232787,-0.123357,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23C71 Instagram 436.0.0.24.53 (iPhone12,1; iOS 26_2_1; pt_BR; pt; scale=2.00; 828x1792; IABMV/1; 1005037813) Safari/604.1","{""host"": ""inicio.faturanaagora.site"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""sec-fetch-dest"": ""document"", ""x-forwarded-for"": ""45.239.179.104, 172.71.238.52, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d914b-3efdebf508d01b18344bf82b"", ""x-real-ip"": ""172.71.238.52"", ""forwarded"": ""for=172.71.238.52"", ""x-forwarded-host"": ""inicio.faturanaagora.s","{""utm_source"": ""FB"", ""utm_campaign"": ""[CNP] BCP | Teste | D63 | R142|120249923615960048"", ""utm_medium"": ""26 a 30|120249923616000048"", ""utm_content"": ""26|120249923616160048"", ""utm_term"": ""Instagram_Stories"", ""cwr"": ""120249923615960048"", ""cname"": ""[CNP] BCP | Teste | D63 | R142"", ""domain"": ""{{domain}}"
816,0,0.325989,0.05,0.25,0.0,0.512397,0.07775,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Instagram 436.0.0.24.53 (iPhone17,3; iOS 26_5; pt_BR; pt; scale=3.00; 1179x2556; IABMV/1; 1005037813) Safari/604.1","{""host"": ""inicio.faturanaagora.site"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2804:389:f2a0:a3ea:85b9:91a5:9a49:facf, 172.71.10.75, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d91db-0a63bc28637e48ab00d1313e"", ""x-real-ip"": ""172.71.10.75"", ""forwarded"": ""for=172.71.10.75"", ""x-forwarded-host"": ""i","{""utm_source"": ""FB"", ""utm_campaign"": ""[CNP] BCP | Teste | D63 | R142|120249923615960048"", ""utm_medium"": ""26 a 30|120249923616000048"", ""utm_content"": ""26|120249923616160048"", ""utm_term"": ""Instagram_Stories"", ""cwr"": ""120249923615960048"", ""cname"": ""[CNP] BCP | Teste | D63 | R142"", ""domain"": ""{{domain}}"
2214,0,0.325914,0.6,0.05,0.0,0.232787,-0.151726,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Safari/604.1 [FBAN/FBIOS;FBAV/554.0.0.38.78;FBBV/917646558;FBDV/iPhone15,4;FBMD/iPhone;FBSN/iOS;FBSV/26.5;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/927649838;IABMV/1]","{""host"": ""twr.elevatecoresystem.shop"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""174.44.80.16, 172.68.14.188, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d9199-6f697b4721ac80d3499e6a42"", ""x-real-ip"": ""172.68.14.188"", ""forwarded"": ""for=172.68.14.188"", ""x-forwarded-host"": ""twr.elevatecoresystem.s","{""media_type"": ""video"", ""cwr"": ""120246699090130452"", ""cname"": ""[Blanks for Crafters LLC] [AL] [T]1-4-4 | 070726 | Mixed product sets"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Mobile_Reels"", ""adset"": ""adset.3"", ""adname"": ""V _ [[0D[-VSL1-HO-C47-H2-V3-K.mp4 v30"", ""site"": ""fb"", ""ad_id"": ""12024669"
836,0,0.324581,0.45,0.15,0.0,0.745478,0.05763,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/23F77 Instagram 436.0.0.24.53 (iPhone12,1; iOS 26_5; en_US; en; scale=2.00; 828x1792; IABMV/1; 1005037813) NW/3 Safari/604.1","{""host"": ""twr.elevatecoresystem.shop"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""2600:1702:4c51:810:9096:2e7a:fb0d:a54a, 172.68.14.188, 138.117.218.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d91cd-756f1280442a3d5541f1283a"", ""x-real-ip"": ""172.68.14.188"", ""forwarded"": ""for=172.68.14.188"", ""x-forwarded-host""","{""media_type"": ""video"", ""cwr"": ""120247596574650499"", ""cname"": ""[HT 2577 | CA03] [AL] [T]1-4-4 | 060726 | Mixed product sets"", ""domain"": ""{{domain}}"", ""placement"": ""Instagram_Reels"", ""adset"": ""adset.4"", ""adname"": ""BSV-VSL1  LA  C86 H1 V1 JA.mp4.mp4 v13"", ""site"": ""ig"", ""ad_id"": ""120247596582780499"", """
2830,0,0.324337,0.1,0.65,0.0,0.232787,-0.062551,True,True,False,False,False,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.5 Mobile/15E148 Safari/604.1","{""host"": ""more-information.fit"", ""sec-fetch-mode"": ""navigate"", ""accept-encoding"": ""gzip, br"", ""sec-fetch-dest"": ""document"", ""accept"": ""text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8"", ""x-forwarded-for"": ""116.204.144.39,116.204.144.39, 104.23.254.31, 138.117.219.209"", ""x-forwarded-proto"": ""http"", ""x-forwarded-port"": ""80"", ""x-amzn-trace-id"": ""Root=1-6a4d926f-053623914c3a5e9a08a51ab3"", ""x-real-ip"": ""104.23.254.31"", ""forwarded"": ""for=104.23.254.31"", ""x-forwarded-host"": ""more-informa","{""cwr"": ""120249776115090542"", ""cname"": ""Man Gel 05/07/2026 01"", ""domain"": ""{{domain}}"", ""placement"": ""Facebook_Mobile_Reels"", ""adset"": ""x"", ""adname"": ""x — Cópia"", ""site"": ""fb"", ""ad_id"": ""120249776205540542"", ""lni5xhfg"": ""v11yrn9g"", ""xid"": ""2df8bx53"", ""fbclid"": ""IwYW9leAS6cbxwZG9mA2ZkaWQWUKHLFPqJ0YUY"
